gu_name,year_month,k_remap
동작구,200810,101.0
동작구,200811,101.0
동작구,200812,101.0
동작구,200901,101.0
동작구,200902,101.0
동작구,200903,101.0
동작구,200904,101.0
동작구,200905,101.0
동작구,200906,101.0
동작구,200907,101.0
동작구,200908,101.0
동작구,200909,101.0
동작구,200910,101.0
동작구,200911,101.0
동작구,200912,101.0
동작구,201001,101.0
동작구,201002,101.0
동작구,201003,101.0
동작구,201004,101.0
동작구,201005,101.0
동작구,201006,101.0
동작구,201007,101.0
동작구,201008,101.0
동작구,201009,101.0
동작구,201010,96.7
동작구,201011,96.0
동작구,201012,99.9
동작구,201101,125.4
동작구,201102,132.5
동작구,201103,127.3
동작구,201104,119.3
동작구,201105,111.8
동작구,201106,106.4
동작구,201107,113.8
동작구,201108,123.1
동작구,201109,118.8
동작구,201110,109.2
동작구,201111,101.8
동작구,201112,101.4
동작구,201201,102.4
동작구,201202,96.1
동작구,201203,100.5
동작구,201204,93.9
동작구,201205,96.9
동작구,201206,85.1
동작구,201207,88.3
동작구,201208,91.2
동작구,201209,98.1
동작구,201210,100.8
동작구,201211,95.9
동작구,201212,91.2
동작구,201301,99.6
동작구,201302,107.1
동작구,201303,108.4
동작구,201304,106.5
동작구,201305,112.3
동작구,201306,110.8
동작구,201307,105.8
동작구,201308,115.3
동작구,201309,112.7
동작구,201310,107.9
동작구,201311,108.8
동작구,201312,115.0
동작구,201401,131.0
동작구,201402,135.6
동작구,201403,118.2
동작구,201404,121.0
동작구,201405,116.6
동작구,201406,107.8
동작구,201407,110.8
동작구,201408,112.3
동작구,201409,136.8
동작구,201410,133.1
동작구,201411,122.4
동작구,201412,117.8
동작구,201501,131.3
동작구,201502,129.7
동작구,201503,136.8
동작구,201504,134.0
동작구,201505,134.1
동작구,201506,131.4
동작구,201507,138.2
동작구,201508,142.9
동작구,201509,152.6
동작구,201510,153.0
동작구,201511,146.7
동작구,201512,128.0
동작구,201601,122.1
동작구,201602,113.0
동작구,201603,114.4
동작구,201604,121.7
동작구,201605,125.2
동작구,201606,133.1
동작구,201607,133.2
동작구,201608,141.5
동작구,201609,135.7
동작구,201610,128.2
동작구,201611,117.2
동작구,201612,110.8
동작구,201701,117.0
동작구,201702,121.5
동작구,201703,121.2
동작구,201704,120.3
동작구,201705,127.4
동작구,201706,117.8
동작구,201707,119.9
동작구,201708,111.0
동작구,201709,111.1
동작구,201710,104.8
동작구,201711,110.3
동작구,201712,107.6
동작구,201801,117.1
동작구,201802,118.8
동작구,201803,118.9
동작구,201804,108.9
동작구,201805,111.3
동작구,201806,106.2
동작구,201807,104.3
동작구,201808,112.3
동작구,201809,114.0
동작구,201810,105.0
동작구,201811,109.0
동작구,201812,86.8
동작구,201901,83.0
동작구,201902,88.2
동작구,201903,87.5
동작구,201904,91.4
동작구,201905,102.1
동작구,201906,106.8
동작구,201907,117.5
동작구,201908,118.7
동작구,201909,116.4
동작구,201910,131.1
동작구,201911,124.4
동작구,201912,124.8
동작구,202001,122.7
동작구,202002,129.9
동작구,202003,120.5
동작구,202004,112.1
동작구,202005,110.5
동작구,202006,114.4
동작구,202007,123.9
동작구,202008,138.5
동작구,202009,147.7
동작구,202010,130.0
동작구,202011,138.2
동작구,202012,137.3
동작구,202101,138.5
동작구,202102,127.5
관악구,200801,98.2
관악구,200802,98.2
관악구,200803,98.2
관악구,200804,98.2
관악구,200805,98.2
관악구,200806,98.2
관악구,200807,98.2
관악구,200808,98.2
관악구,200809,98.2
관악구,200810,98.2
관악구,200811,98.2
관악구,200812,98.2
관악구,200901,98.2
관악구,200902,98.2
관악구,200903,98.2
관악구,200904,98.2
관악구,200905,98.2
관악구,200906,98.2
관악구,200907,98.2
관악구,200908,98.2
관악구,200909,98.2
관악구,200910,98.2
관악구,200911,98.2
관악구,200912,98.2
관악구,201001,98.2
관악구,201002,98.2
관악구,201003,98.2
관악구,201004,98.2
관악구,201005,98.2
관악구,201006,98.2
관악구,201007,98.2
관악구,201008,98.2
관악구,201009,98.2
관악구,201010,100.5
관악구,201011,94.3
관악구,201012,83.1
관악구,201101,118.7
관악구,201102,131.9
관악구,201103,127.2
관악구,201104,123.0
관악구,201105,112.4
관악구,201106,111.6
관악구,201107,120.3
관악구,201108,132.9
관악구,201109,132.5
관악구,201110,116.8
관악구,201111,104.4
관악구,201112,99.2
관악구,201201,98.1
관악구,201202,97.6
관악구,201203,105.5
관악구,201204,102.6
관악구,201205,99.4
관악구,201206,88.0
관악구,201207,92.8
관악구,201208,99.9
관악구,201209,100.1
관악구,201210,101.7
관악구,201211,91.9
관악구,201212,93.9
관악구,201301,97.7
관악구,201302,107.6
관악구,201303,101.3
관악구,201304,98.5
관악구,201305,105.9
관악구,201306,102.2
관악구,201307,102.8
관악구,201308,118.2
관악구,201309,118.6
관악구,201310,116.4
관악구,201311,115.1
관악구,201312,111.0
관악구,201401,121.1
관악구,201402,125.3
관악구,201403,110.3
관악구,201404,106.6
관악구,201405,110.1
관악구,201406,104.9
관악구,201407,113.3
관악구,201408,117.5
관악구,201409,130.0
관악구,201410,128.8
관악구,201411,113.6
관악구,201412,115.2
관악구,201501,127.2
관악구,201502,129.7
관악구,201503,137.4
관악구,201504,135.7
관악구,201505,130.4
관악구,201506,129.0
관악구,201507,134.6
관악구,201508,143.3
관악구,201509,138.9
관악구,201510,146.3
관악구,201511,135.5
관악구,201512,129.1
관악구,201601,121.1
관악구,201602,115.1
관악구,201603,112.9
관악구,201604,116.6
관악구,201605,122.8
관악구,201606,126.6
관악구,201607,130.5
관악구,201608,133.7
관악구,201609,133.2
관악구,201610,131.8
관악구,201611,117.6
관악구,201612,107.3
관악구,201701,112.8
관악구,201702,125.8
관악구,201703,122.5
관악구,201704,112.4
관악구,201705,117.0
관악구,201706,119.0
관악구,201707,121.9
관악구,201708,111.6
관악구,201709,107.7
관악구,201710,102.7
관악구,201711,106.2
관악구,201712,107.5
관악구,201801,117.3
관악구,201802,117.4
관악구,201803,121.7
관악구,201804,111.1
관악구,201805,110.0
관악구,201806,109.8
관악구,201807,110.9
관악구,201808,120.9
관악구,201809,114.1
관악구,201810,100.0
관악구,201811,105.3
관악구,201812,89.0
관악구,201901,85.8
관악구,201902,92.5
관악구,201903,85.5
관악구,201904,87.8
관악구,201905,103.6
관악구,201906,114.4
관악구,201907,115.8
관악구,201908,116.2
관악구,201909,121.2
관악구,201910,126.2
관악구,201911,119.8
관악구,201912,122.4
관악구,202001,133.8
관악구,202002,130.9
관악구,202003,123.3
관악구,202004,109.2
관악구,202005,106.7
관악구,202006,119.0
관악구,202007,125.2
관악구,202008,131.5
관악구,202009,136.2
관악구,202010,137.6
관악구,202011,137.7
관악구,202012,144.2
관악구,202101,140.4
관악구,202102,129.4
서초구,200801,101.8
서초구,200802,101.8
서초구,200803,101.8
서초구,200804,101.8
서초구,200805,101.8
서초구,200806,101.8
서초구,200807,101.8
서초구,200808,101.8
서초구,200809,101.8
서초구,200810,101.8
서초구,200811,101.8
서초구,200812,101.8
서초구,200901,101.8
서초구,200902,101.8
서초구,200903,101.8
서초구,200904,101.8
서초구,200905,101.8
서초구,200906,101.8
서초구,200907,101.8
서초구,200908,101.8
서초구,200909,101.8
서초구,200910,101.8
서초구,200911,101.8
서초구,200912,101.8
서초구,201001,101.8
서초구,201002,101.8
서초구,201003,101.8
서초구,201004,101.8
서초구,201005,101.8
서초구,201006,101.8
서초구,201007,101.8
서초구,201008,101.8
서초구,201009,101.8
서초구,201010,103.2
서초구,201011,104.8
서초구,201012,111.6
서초구,201101,137.3
서초구,201102,139.0
서초구,201103,128.3
서초구,201104,114.2
서초구,201105,111.4
서초구,201106,103.3
서초구,201107,118.7
서초구,201108,123.6
서초구,201109,122.7
서초구,201110,110.7
서초구,201111,102.5
서초구,201112,98.9
서초구,201201,96.8
서초구,201202,91.1
서초구,201203,94.2
서초구,201204,88.3
서초구,201205,90.8
서초구,201206,78.6
서초구,201207,82.6
서초구,201208,89.5
서초구,201209,99.1
서초구,201210,105.8
서초구,201211,102.1
서초구,201212,97.8
서초구,201301,102.7
서초구,201302,112.4
서초구,201303,104.6
서초구,201304,103.1
서초구,201305,108.4
서초구,201306,106.4
서초구,201307,107.2
서초구,201308,120.4
서초구,201309,114.1
서초구,201310,113.7
서초구,201311,113.6
서초구,201312,114.0
서초구,201401,124.4
서초구,201402,131.2
서초구,201403,119.4
서초구,201404,118.4
서초구,201405,114.1
서초구,201406,105.7
서초구,201407,110.8
서초구,201408,121.9
서초구,201409,137.8
서초구,201410,136.3
서초구,201411,128.3
서초구,201412,119.7
서초구,201501,138.2
서초구,201502,136.8
서초구,201503,141.8
서초구,201504,141.8
서초구,201505,138.6
서초구,201506,129.8
서초구,201507,139.6
서초구,201508,143.5
서초구,201509,146.4
서초구,201510,154.6
서초구,201511,143.8
서초구,201512,128.5
서초구,201601,116.7
서초구,201602,108.1
서초구,201603,106.9
서초구,201604,112.9
서초구,201605,124.9
서초구,201606,129.5
서초구,201607,129.2
서초구,201608,132.5
서초구,201609,131.9
서초구,201610,127.1
서초구,201611,117.0
서초구,201612,111.0
서초구,201701,113.6
서초구,201702,122.0
서초구,201703,116.5
서초구,201704,115.0
서초구,201705,122.0
서초구,201706,122.3
서초구,201707,123.4
서초구,201708,109.8
서초구,201709,113.5
서초구,201710,107.2
서초구,201711,115.3
서초구,201712,107.9
서초구,201801,118.8
서초구,201802,114.8
서초구,201803,114.8
서초구,201804,107.0
서초구,201805,117.2
서초구,201806,101.5
서초구,201807,105.3
서초구,201808,111.9
서초구,201809,112.0
서초구,201810,101.2
서초구,201811,105.4
서초구,201812,94.0
서초구,201901,89.2
서초구,201902,94.8
서초구,201903,91.9
서초구,201904,95.8
서초구,201905,104.9
서초구,201906,113.7
서초구,201907,116.5
서초구,201908,119.1
서초구,201909,123.4
서초구,201910,135.5
서초구,201911,128.0
서초구,201912,129.2
서초구,202001,125.0
서초구,202002,135.9
서초구,202003,117.7
서초구,202004,106.9
서초구,202005,108.7
서초구,202006,124.3
서초구,202007,129.8
서초구,202008,135.0
서초구,202009,139.0
서초구,202010,142.4
서초구,202011,144.2
서초구,202012,146.0
서초구,202101,141.5
서초구,202102,128.3
강남구,200801,106.4
강남구,200802,106.4
강남구,200803,106.4
강남구,200804,106.4
강남구,200805,106.4
강남구,200806,106.4
강남구,200807,106.4
강남구,200808,106.4
강남구,200809,106.4
강남구,200810,106.4
강남구,200811,106.4
강남구,200812,106.4
강남구,200901,106.4
강남구,200902,106.4
강남구,200903,106.4
강남구,200904,106.4
강남구,200905,106.4
강남구,200906,106.4
강남구,200907,106.4
강남구,200908,106.4
강남구,200909,106.4
강남구,200910,106.4
강남구,200911,106.4
강남구,200912,106.4
강남구,201001,106.4
강남구,201002,106.4
강남구,201003,106.4
강남구,201004,106.4
강남구,201005,106.4
강남구,201006,106.4
강남구,201007,106.4
강남구,201008,106.4
강남구,201009,106.4
강남구,201010,107.8
강남구,201011,107.1
강남구,201012,111.3
강남구,201101,136.4
강남구,201102,133.2
강남구,201103,119.7
강남구,201104,104.8
강남구,201105,101.3
강남구,201106,109.4
강남구,201107,130.5
강남구,201108,133.5
강남구,201109,122.4
강남구,201110,107.7
강남구,201111,99.2
강남구,201112,97.3
강남구,201201,94.5
강남구,201202,89.2
강남구,201203,93.4
강남구,201204,87.0
강남구,201205,89.7
강남구,201206,79.6
강남구,201207,78.1
강남구,201208,86.1
강남구,201209,100.5
강남구,201210,102.5
강남구,201211,104.5
강남구,201212,99.7
강남구,201301,98.4
강남구,201302,110.3
강남구,201303,111.9
강남구,201304,108.7
강남구,201305,110.6
강남구,201306,106.5
강남구,201307,106.3
강남구,201308,117.5
강남구,201309,118.6
강남구,201310,116.9
강남구,201311,118.1
강남구,201312,117.6
강남구,201401,129.7
강남구,201402,137.0
강남구,201403,119.7
강남구,201404,114.6
강남구,201405,116.0
강남구,201406,112.0
강남구,201407,115.2
강남구,201408,124.0
강남구,201409,136.7
강남구,201410,139.8
강남구,201411,130.8
강남구,201412,122.7
강남구,201501,134.9
강남구,201502,137.9
강남구,201503,143.0
강남구,201504,142.5
강남구,201505,139.3
강남구,201506,129.8
강남구,201507,139.1
강남구,201508,139.7
강남구,201509,145.3
강남구,201510,156.7
강남구,201511,147.4
강남구,201512,125.3
강남구,201601,115.6
강남구,201602,112.0
강남구,201603,109.6
강남구,201604,108.0
강남구,201605,115.8
강남구,201606,130.2
강남구,201607,133.5
강남구,201608,140.9
강남구,201609,138.3
강남구,201610,133.7
강남구,201611,119.8
강남구,201612,106.6
강남구,201701,111.6
강남구,201702,115.5
강남구,201703,113.5
강남구,201704,111.6
강남구,201705,126.4
강남구,201706,122.3
강남구,201707,123.5
강남구,201708,109.7
강남구,201709,110.0
강남구,201710,104.9
강남구,201711,113.4
강남구,201712,113.6
강남구,201801,120.5
강남구,201802,124.3
강남구,201803,116.1
강남구,201804,102.4
강남구,201805,108.8
강남구,201806,104.8
강남구,201807,103.0
강남구,201808,115.0
강남구,201809,115.9
강남구,201810,100.5
강남구,201811,104.4
강남구,201812,86.3
강남구,201901,79.9
강남구,201902,87.5
강남구,201903,84.4
강남구,201904,86.5
강남구,201905,103.6
강남구,201906,113.3
강남구,201907,117.0
강남구,201908,118.3
강남구,201909,124.7
강남구,201910,134.6
강남구,201911,129.0
강남구,201912,128.8
강남구,202001,121.9
강남구,202002,126.7
강남구,202003,112.4
강남구,202004,103.6
강남구,202005,102.4
강남구,202006,126.1
강남구,202007,132.5
강남구,202008,138.8
강남구,202009,143.8
강남구,202010,141.7
강남구,202011,141.1
강남구,202012,140.9
강남구,202101,136.9
강남구,202102,125.1
송파구,200801,105.0
송파구,200802,105.0
송파구,200803,105.0
송파구,200804,105.0
송파구,200805,105.0
송파구,200806,105.0
송파구,200807,105.0
송파구,200808,105.0
송파구,200809,105.0
송파구,200810,105.0
송파구,200811,105.0
송파구,200812,105.0
송파구,200901,105.0
송파구,200902,105.0
송파구,200903,105.0
송파구,200904,105.0
송파구,200905,105.0
송파구,200906,105.0
송파구,200907,105.0
송파구,200908,105.0
송파구,200909,105.0
송파구,200910,105.0
송파구,200911,105.0
송파구,200912,105.0
송파구,201001,105.0
송파구,201002,105.0
송파구,201003,105.0
송파구,201004,105.0
송파구,201005,105.0
송파구,201006,105.0
송파구,201007,105.0
송파구,201008,105.0
송파구,201009,105.0
송파구,201010,104.5
송파구,201011,102.1
송파구,201012,95.4
송파구,201101,124.8
송파구,201102,130.0
송파구,201103,125.8
송파구,201104,113.6
송파구,201105,109.7
송파구,201106,105.2
송파구,201107,119.7
송파구,201108,127.2
송파구,201109,126.7
송파구,201110,113.2
송파구,201111,101.7
송파구,201112,94.3
송파구,201201,93.9
송파구,201202,92.5
송파구,201203,93.3
송파구,201204,91.2
송파구,201205,89.9
송파구,201206,83.4
송파구,201207,87.7
송파구,201208,95.0
송파구,201209,103.5
송파구,201210,107.6
송파구,201211,102.6
송파구,201212,97.8
송파구,201301,103.4
송파구,201302,112.2
송파구,201303,109.2
송파구,201304,105.6
송파구,201305,112.2
송파구,201306,106.8
송파구,201307,112.9
송파구,201308,123.8
송파구,201309,119.2
송파구,201310,121.2
송파구,201311,118.5
송파구,201312,114.4
송파구,201401,126.8
송파구,201402,132.7
송파구,201403,122.3
송파구,201404,115.3
송파구,201405,112.8
송파구,201406,103.3
송파구,201407,108.4
송파구,201408,118.3
송파구,201409,133.7
송파구,201410,139.3
송파구,201411,123.9
송파구,201412,116.0
송파구,201501,131.8
송파구,201502,132.4
송파구,201503,137.9
송파구,201504,139.6
송파구,201505,137.5
송파구,201506,131.2
송파구,201507,142.6
송파구,201508,143.1
송파구,201509,143.7
송파구,201510,155.6
송파구,201511,149.9
송파구,201512,121.5
송파구,201601,115.0
송파구,201602,108.8
송파구,201603,106.8
송파구,201604,107.4
송파구,201605,115.6
송파구,201606,123.6
송파구,201607,130.2
송파구,201608,135.3
송파구,201609,136.2
송파구,201610,129.6
송파구,201611,112.7
송파구,201612,105.5
송파구,201701,105.9
송파구,201702,114.5
송파구,201703,120.9
송파구,201704,116.8
송파구,201705,124.6
송파구,201706,120.0
송파구,201707,121.2
송파구,201708,109.8
송파구,201709,111.6
송파구,201710,104.0
송파구,201711,112.2
송파구,201712,104.6
송파구,201801,116.9
송파구,201802,118.0
송파구,201803,114.6
송파구,201804,101.4
송파구,201805,102.1
송파구,201806,92.1
송파구,201807,94.8
송파구,201808,113.3
송파구,201809,115.8
송파구,201810,101.1
송파구,201811,106.1
송파구,201812,85.0
송파구,201901,81.7
송파구,201902,91.5
송파구,201903,87.1
송파구,201904,89.6
송파구,201905,102.1
송파구,201906,113.8
송파구,201907,122.0
송파구,201908,123.0
송파구,201909,125.3
송파구,201910,131.3
송파구,201911,126.9
송파구,201912,127.9
송파구,202001,125.1
송파구,202002,129.3
송파구,202003,115.4
송파구,202004,104.6
송파구,202005,104.9
송파구,202006,120.3
송파구,202007,127.3
송파구,202008,139.4
송파구,202009,138.1
송파구,202010,138.7
송파구,202011,140.3
송파구,202012,145.8
송파구,202101,137.0
송파구,202102,125.3
강동구,200801,103.5
강동구,200802,103.5
강동구,200803,103.5
강동구,200804,103.5
강동구,200805,103.5
강동구,200806,103.5
강동구,200807,103.5
강동구,200808,103.5
강동구,200809,103.5
강동구,200810,103.5
강동구,200811,103.5
강동구,200812,103.5
강동구,200901,103.5
강동구,200902,103.5
강동구,200903,103.5
강동구,200904,103.5
강동구,200905,103.5
강동구,200906,103.5
강동구,200907,103.5
강동구,200908,103.5
강동구,200909,103.5
강동구,200910,103.5
강동구,200911,103.5
강동구,200912,103.5
강동구,201001,103.5
강동구,201002,103.5
강동구,201003,103.5
강동구,201004,103.5
강동구,201005,103.5
강동구,201006,103.5
강동구,201007,103.5
강동구,201008,103.5
강동구,201009,103.5
강동구,201010,104.2
강동구,201011,97.5
강동구,201012,106.7
강동구,201101,133.9
강동구,201102,132.9
강동구,201103,129.3
강동구,201104,113.7
강동구,201105,110.8
강동구,201106,104.6
강동구,201107,121.6
강동구,201108,127.6
강동구,201109,118.2
강동구,201110,108.2
강동구,201111,99.2
강동구,201112,101.1
강동구,201201,111.9
강동구,201202,104.4
강동구,201203,106.2
강동구,201204,95.3
강동구,201205,93.3
강동구,201206,83.7
강동구,201207,84.7
강동구,201208,88.6
강동구,201209,99.0
강동구,201210,100.9
강동구,201211,96.1
강동구,201212,91.1
강동구,201301,98.3
강동구,201302,109.1
강동구,201303,107.9
강동구,201304,108.4
강동구,201305,109.2
강동구,201306,100.4
강동구,201307,103.2
강동구,201308,114.3
강동구,201309,117.3
강동구,201310,118.1
강동구,201311,109.4
강동구,201312,110.7
강동구,201401,123.4
강동구,201402,131.2
강동구,201403,119.1
강동구,201404,114.8
강동구,201405,112.0
강동구,201406,107.0
강동구,201407,110.7
강동구,201408,121.2
강동구,201409,131.1
강동구,201410,133.2
강동구,201411,127.8
강동구,201412,118.9
강동구,201501,139.1
강동구,201502,140.3
강동구,201503,143.7
강동구,201504,142.8
강동구,201505,142.2
강동구,201506,131.6
강동구,201507,140.3
강동구,201508,141.8
강동구,201509,141.9
강동구,201510,147.3
강동구,201511,141.2
강동구,201512,122.6
강동구,201601,118.3
강동구,201602,114.1
강동구,201603,111.9
강동구,201604,113.8
강동구,201605,116.8
강동구,201606,120.7
강동구,201607,129.7
강동구,201608,135.4
강동구,201609,130.7
강동구,201610,128.9
강동구,201611,110.0
강동구,201612,103.5
강동구,201701,104.1
강동구,201702,111.2
강동구,201703,114.8
강동구,201704,114.6
강동구,201705,121.0
강동구,201706,123.6
강동구,201707,127.6
강동구,201708,113.7
강동구,201709,114.5
강동구,201710,107.2
강동구,201711,115.7
강동구,201712,104.9
강동구,201801,115.8
강동구,201802,119.1
강동구,201803,119.8
강동구,201804,104.8
강동구,201805,105.6
강동구,201806,104.1
강동구,201807,102.6
강동구,201808,112.4
강동구,201809,109.1
강동구,201810,103.2
강동구,201811,99.5
강동구,201812,82.3
강동구,201901,76.3
강동구,201902,82.2
강동구,201903,85.3
강동구,201904,88.4
강동구,201905,98.9
강동구,201906,109.9
강동구,201907,114.2
강동구,201908,116.3
강동구,201909,120.2
강동구,201910,129.0
강동구,201911,124.0
강동구,201912,125.8
강동구,202001,127.8
강동구,202002,131.6
강동구,202003,117.9
강동구,202004,104.6
강동구,202005,105.7
강동구,202006,132.7
강동구,202007,137.1
강동구,202008,141.5
강동구,202009,147.3
강동구,202010,143.7
강동구,202011,145.1
강동구,202012,145.9
강동구,202101,141.8
강동구,202102,126.2
